"","stationname","Date","RFID","dailywt","birthDate","sex","breed","birthWeight","weather_factor","age"
"294","Belmont",2017-03-13,"964 001010472895",171,"2016-11-18","male","Belmont Red",38,9,116
"295","Belmont",2017-03-13,"964 001010472552",123,"2016-12-26","male","Belmont Red",38,9,78
"296","Belmont",2017-03-13,"964 001010472722",115,"2016-12-05","female","Belmont Red",38,9,99
"297","Belmont",2017-03-13,"964 001010472461",154,"2016-10-17","male","Unknown",38,9,148
"298","Belmont",2017-03-19,"964 001010473387",154,"2016-10-11","male","Unknown",38,9,160
"299","Belmont",2017-03-19,"964 001010472516",127,"2016-12-25","female","Belmont Red",38,9,85
"300","Belmont",2017-03-22,"964 001010472461",167,"2016-10-17","male","Unknown",38,9,157
"301","Belmont",2017-05-16,"964 001010473566",147.5,"2016-11-21","female","Brahman",38,2,177
"302","Belmont",2017-05-16,"964 001010472431",135,"2016-10-31","female","Brahman",38,2,198
"303","Belmont",2017-05-24,"964 001010473566",150,"2016-11-21","female","Brahman",38,2,185
"304","Belmont",2017-05-25,"964 001010473566",153,"2016-11-21","female","Brahman",38,2,186
"305","Belmont",2017-05-26,"964 001010473566",154,"2016-11-21","female","Brahman",38,2,187
"306","Belmont",2017-10-09,"951 000305782915",92,"2017-09-10","male","Brahman",37,5,30
"307","Belmont",2017-10-29,"951 000305826343",49,"2017-10-10","male","Brahman",42,5,20
"308","Belmont",2017-11-04,"951 000305826150",48.25,"2017-10-13","male","Composite",47,2,23
"309","Belmont",2017-11-06,"951 000305782770",40,"2017-10-23","male","Brahman",31,2,15
"310","Belmont",2017-11-06,"951 000305826343",58,"2017-10-10","male","Brahman",42,2,28
"311","Belmont",2017-11-07,"951 000305826343",59,"2017-10-10","male","Brahman",42,2,29
"312","Belmont",2017-11-08,"951 000305826002",38,"2017-10-31","female","Brahman",29,2,9
"313","Belmont",2017-11-11,"951 000305826343",62,"2017-10-10","male","Brahman",42,2,33
"314","Belmont",2017-11-13,"951 000305826343",64,"2017-10-10","male","Brahman",42,2,35
"315","Belmont",2017-11-15,"951 000305826175",47,"2017-11-08","male","Composite",42,2,8
"316","Belmont",2017-11-15,"951 000305826343",68,"2017-10-10","male","Brahman",42,2,37
"317","Belmont",2017-11-15,"951 000305826115",26.5,"2017-10-23","male","Composite",43,2,24
"318","Belmont",2017-11-15,"951 000305782951",35,"2017-11-13","female","Brahman",34,2,3
"319","Belmont",2017-11-16,"951 000305826350",45.5,"2017-10-23","male","Composite",50,2,25
"320","Belmont",2017-11-16,"951 000305826343",68.5,"2017-10-10","male","Brahman",42,2,38
"321","Belmont",2017-11-16,"951 000305826144",117,"2017-09-10","female","Brahman",32,2,68
"322","Belmont",2017-11-16,"951 000305826197",44,"2017-10-31","male","Brahman",30,2,17
"323","Belmont",2017-11-17,"951 000305826343",69,"2017-10-10","male","Brahman",42,2,39
"324","Belmont",2017-11-17,"951 000305826118",44,"2017-11-07","male","Composite",35,2,11
"325","Belmont",2017-11-17,"951 000305826021",56.83,"2017-11-10","male","Composite",47,2,8
"326","Belmont",2017-11-18,"951 000305826305",38,"2017-11-14","male","Brahman",36,2,5
"327","Belmont",2017-11-18,"951 000305826343",70,"2017-10-10","male","Brahman",42,2,40
"328","Belmont",2017-11-19,"951 000305826400",57.33,"2017-10-19","male","Composite",32,2,32
"329","Belmont",2017-11-19,"951 000305826115",71,"2017-10-23","male","Composite",43,2,28
"330","Belmont",2017-11-22,"951 000305826343",74,"2017-10-10","male","Brahman",42,2,44
"331","Belmont",2017-11-22,"951 000305826175",40.38,"2017-11-08","male","Composite",42,2,15
"332","Belmont",2017-11-22,"951 000305826350",85.5,"2017-10-23","male","Composite",50,2,31
"333","Belmont",2017-11-22,"951 000305782502",70,"2017-10-20","female","Brahman",27,2,34
"334","Belmont",2017-11-23,"951 000305782915",104,"2017-09-10","male","Brahman",37,2,75
"335","Belmont",2017-11-23,"951 000305826167",38,"2017-11-20","male","Unknown",37,2,4
"336","Belmont",2017-11-23,"951 000305826099",32,"2017-11-22","female","Brahman",36,2,2
"337","Belmont",2017-11-23,"951 000305826343",75,"2017-10-10","male","Brahman",42,2,45
"338","Belmont",2017-11-24,"951 000305782915",108,"2017-09-10","male","Brahman",37,2,76
"339","Belmont",2017-11-24,"951 000305826400",66.75,"2017-10-19","male","Composite",32,2,37
"340","Belmont",2017-11-24,"951 000305826175",57.5,"2017-11-08","male","Composite",42,2,17
"341","Belmont",2017-11-24,"951 000305826350",63,"2017-10-23","male","Composite",50,2,33
"342","Belmont",2017-11-24,"951 000305826115",77,"2017-10-23","male","Composite",43,2,33
"343","Belmont",2017-11-25,"951 000305826343",72,"2017-10-10","male","Brahman",42,2,47
"344","Belmont",2017-11-25,"951 000305826115",78.25,"2017-10-23","male","Composite",43,2,34
"345","Belmont",2017-11-26,"951 000305826257",30,"2017-11-17","male","Brahman",39,2,10
"346","Belmont",2017-11-27,"951 000305826150",62,"2017-10-13","male","Composite",47,2,46
"347","Belmont",2017-11-27,"951 000305826400",86.5,"2017-10-19","male","Composite",32,2,40
"348","Belmont",2017-11-28,"951 000305826350",93,"2017-10-23","male","Composite",50,2,37
"349","Belmont",2017-11-28,"951 000305782915",111,"2017-09-10","male","Brahman",37,2,80
"350","Belmont",2017-11-29,"951 000305826118",58.5,"2017-11-07","male","Composite",35,2,23
"351","Belmont",2017-11-29,"951 000305782959",70.5,"2017-10-13","male","Unknown",33,2,48
"352","Belmont",2017-11-30,"951 000305826400",89.5,"2017-10-19","male","Composite",32,2,43
"353","Belmont",2017-11-30,"951 000305826350",94,"2017-10-23","male","Composite",50,2,39
"354","Belmont",2017-11-30,"951 000305782715",61,"2017-10-13","female","Brahman",36,2,49
"355","Belmont",2017-12-01,"951 000305826400",91,"2017-10-19","male","Composite",32,2,44
"356","Belmont",2017-12-01,"951 000305826175",70,"2017-11-08","male","Composite",42,2,24
"357","Belmont",2017-12-01,"951 000305826343",83,"2017-10-10","male","Brahman",42,2,53
"358","Belmont",2017-12-01,"951 000305826115",85,"2017-10-23","male","Composite",43,2,40
"359","Belmont",2017-12-02,"951 000305826197",49,"2017-10-31","male","Brahman",30,2,33
"360","Belmont",2017-12-02,"951 000305826350",98.5,"2017-10-23","male","Composite",50,2,41
"361","Belmont",2017-12-02,"951 000305826356",45.64,"2017-11-29","male","Composite",50,2,4
"362","Belmont",2017-12-02,"951 000305826167",47,"2017-11-20","male","Unknown",37,2,13
"363","Belmont",2017-12-03,"951 000305826305",46,"2017-11-14","male","Brahman",36,2,20
"364","Belmont",2017-12-03,"951 000305782959",91,"2017-10-13","male","Unknown",33,2,52
"365","Belmont",2017-12-03,"951 000305826356",53,"2017-11-29","male","Composite",50,2,5
"366","Belmont",2017-12-03,"951 000305826343",84,"2017-10-10","male","Brahman",42,2,55
"367","Belmont",2017-12-03,"951 000305782915",138,"2017-09-10","male","Brahman",37,2,85
"368","Belmont",2017-12-03,"951 000305826197",61,"2017-10-31","male","Brahman",30,2,34
"369","Belmont",2017-12-04,"951 000305826350",102,"2017-10-23","male","Composite",50,2,43
"370","Belmont",2017-12-06,"951 000305826115",90.5,"2017-10-23","male","Composite",43,2,45
"371","Belmont",2017-12-06,"951 000305826356",56.5,"2017-11-29","male","Composite",50,2,8
"372","Belmont",2017-12-08,"951 000305782915",91,"2017-09-10","male","Brahman",37,2,90
"373","Belmont",2017-12-09,"951 000305826213",83.5,"2017-11-15","male","Composite",54,2,25
"374","Belmont",2017-12-09,"951 000305826400",88.17,"2017-10-19","male","Composite",32,2,52
"375","Belmont",2017-12-09,"951 000305826150",153.5,"2017-10-13","male","Composite",47,2,58
"376","Belmont",2017-12-09,"951 000305826115",92.5,"2017-10-23","male","Composite",43,2,48
"377","Belmont",2017-12-09,"951 000305782585",45.17,"2017-11-29","male","Composite",47,2,11
"378","Belmont",2017-12-09,"951 000305826175",79.5,"2017-11-08","male","Composite",42,2,32
"379","Belmont",2017-12-09,"951 000305826350",103.33,"2017-10-23","male","Composite",50,2,48
"380","Belmont",2017-12-09,"951 000305826021",86.5,"2017-11-10","male","Composite",47,2,30
"381","Belmont",2017-12-10,"951 000305826115",95.5,"2017-10-23","male","Composite",43,2,49
"382","Belmont",2017-12-10,"951 000305826400",100,"2017-10-19","male","Composite",32,2,53
"383","Belmont",2017-12-10,"951 000305826144",105,"2017-09-10","female","Brahman",32,2,92
"384","Belmont",2017-12-10,"951 000305826343",90,"2017-10-10","male","Brahman",42,2,62
"385","Belmont",2017-12-11,"951 000305826400",101,"2017-10-19","male","Composite",32,2,54
"386","Belmont",2017-12-11,"951 000305826021",66,"2017-11-10","male","Composite",47,2,32
"387","Belmont",2017-12-12,"951 000305826151",22,"2017-11-20","female","Brahman",31,2,23
"388","Belmont",2017-12-12,"951 000305826150",109.25,"2017-10-13","male","Composite",47,2,61
"389","Belmont",2017-12-12,"951 000305826167",60,"2017-11-20","male","Unknown",37,2,23
"390","Belmont",2017-12-12,"951 000305826356",69,"2017-11-29","male","Composite",50,2,14
"391","Belmont",2017-12-12,"951 000305826144",106,"2017-09-10","female","Brahman",32,2,94
"392","Belmont",2017-12-12,"951 000305782502",91.5,"2017-10-20","female","Brahman",27,2,54
"393","Belmont",2017-12-12,"951 000305826021",48,"2017-11-10","male","Composite",47,2,33
"394","Belmont",2017-12-12,"951 000305826115",96.5,"2017-10-23","male","Composite",43,2,51
"395","Belmont",2017-12-12,"951 000305826400",83,"2017-10-19","male","Composite",32,2,55
"396","Belmont",2017-12-12,"951 000305826343",94,"2017-10-10","male","Brahman",42,2,64
"397","Belmont",2017-12-12,"951 000305782915",131,"2017-09-10","male","Brahman",37,2,94
"398","Belmont",2017-12-13,"951 000305782915",132,"2017-09-10","male","Brahman",37,2,95
"399","Belmont",2017-12-13,"951 000305782502",92,"2017-10-20","female","Brahman",27,2,55
"400","Belmont",2017-12-13,"951 000305826343",93,"2017-10-10","male","Brahman",42,2,65
"401","Belmont",2017-12-13,"951 000305826400",103,"2017-10-19","male","Composite",32,2,56
"402","Belmont",2017-12-14,"951 000305826350",112,"2017-10-23","male","Composite",50,2,53
"403","Belmont",2017-12-14,"951 000305826400",106,"2017-10-19","male","Composite",32,2,57
"404","Belmont",2017-12-14,"951 000305826343",95,"2017-10-10","male","Brahman",42,2,66
"405","Belmont",2017-12-15,"951 000305826021",96.5,"2017-11-10","male","Composite",47,2,36
"406","Belmont",2017-12-15,"951 000305826350",64.75,"2017-10-23","male","Composite",50,2,54
"407","Belmont",2017-12-15,"951 000305826400",105,"2017-10-19","male","Composite",32,2,58
"408","Belmont",2017-12-15,"951 000305826343",96,"2017-10-10","male","Brahman",42,2,67
"409","Belmont",2017-12-16,"951 000305826343",96,"2017-10-10","male","Brahman",42,2,68
"410","Belmont",2017-12-16,"951 000305826144",112,"2017-09-10","female","Brahman",32,2,98
"411","Belmont",2017-12-16,"951 000305826151",62,"2017-11-20","female","Brahman",31,2,27
"412","Belmont",2017-12-17,"951 000305782956",47,"2017-12-07","male","Brahman",38,2,11
"413","Belmont",2017-12-17,"951 000305826144",110,"2017-09-10","female","Brahman",32,2,99
"414","Belmont",2017-12-17,"951 000305782502",99,"2017-10-20","female","Brahman",27,2,59
"415","Belmont",2017-12-17,"951 000305826400",103.83,"2017-10-19","male","Composite",32,2,60
"416","Belmont",2017-12-17,"951 000305826343",97,"2017-10-10","male","Brahman",42,2,69
"417","Belmont",2017-12-18,"951 000305826115",102,"2017-10-23","male","Composite",43,2,57
"418","Belmont",2017-12-18,"951 000305826400",106.5,"2017-10-19","male","Composite",32,2,61
"419","Belmont",2017-12-18,"951 000305782585",70.5,"2017-11-29","male","Composite",47,2,20
"420","Belmont",2017-12-18,"951 000305826151",65,"2017-11-20","female","Brahman",31,2,29
"421","Belmont",2017-12-18,"951 000305782915",140,"2017-09-10","male","Brahman",37,2,100
"422","Belmont",2017-12-19,"951 000305826343",99,"2017-10-10","male","Brahman",42,2,71
"423","Belmont",2017-12-19,"951 000305826136",45,"2017-12-12","male","Composite",53,2,8
"424","Belmont",2017-12-19,"951 000305826151",67,"2017-11-20","female","Brahman",31,2,30
"425","Belmont",2017-12-19,"951 000305826167",68,"2017-11-20","male","Unknown",37,2,30
"426","Belmont",2017-12-19,"951 000305826400",105,"2017-10-19","male","Composite",32,2,62
"427","Belmont",2017-12-19,"951 000305826257",53,"2017-11-17","male","Brahman",39,2,33
"428","Belmont",2017-12-19,"951 000305826350",116,"2017-10-23","male","Composite",50,2,58
"429","Belmont",2017-12-19,"951 000305826144",113,"2017-09-10","female","Brahman",32,2,101
"430","Belmont",2017-12-19,"951 000305782915",144,"2017-09-10","male","Brahman",37,2,101
"431","Belmont",2017-12-19,"951 000305782502",99,"2017-10-20","female","Brahman",27,2,61
"432","Belmont",2017-12-19,"951 000305826168",65,"2017-11-23","female","Brahman",38,2,27
"433","Belmont",2017-12-19,"951 000305826355",49,"2017-12-18","male","Composite",50,2,2
"434","Belmont",2017-12-20,"951 000305782571",113,"2017-10-16","male","Unknown",35,2,66
"435","Belmont",2017-12-20,"951 000305782915",142.5,"2017-09-10","male","Brahman",37,2,102
"436","Belmont",2017-12-20,"951 000305826343",101,"2017-10-10","male","Brahman",42,2,72
"437","Belmont",2017-12-21,"951 000305782571",114,"2017-10-16","male","Unknown",35,2,67
"438","Belmont",2017-12-21,"951 000305782915",145,"2017-09-10","male","Brahman",37,2,103
"439","Belmont",2017-12-21,"951 000305826256",87.5,"2017-11-06","male","Composite",40,2,46
"440","Belmont",2017-12-22,"951 000305826256",86,"2017-11-06","male","Composite",40,2,47
"441","Belmont",2017-12-22,"951 000305826400",111,"2017-10-19","male","Composite",32,2,65
"442","Belmont",2017-12-23,"951 000305782915",146,"2017-09-10","male","Brahman",37,2,105
"443","Belmont",2017-12-23,"951 000305782571",115,"2017-10-16","male","Unknown",35,2,69
"444","Belmont",2017-12-24,"951 000305782915",147,"2017-09-10","male","Brahman",37,2,106
"445","Belmont",2017-12-24,"951 000305782502",104,"2017-10-20","female","Brahman",27,2,66
"446","Belmont",2017-12-24,"951 000305782571",117,"2017-10-16","male","Unknown",35,2,70
"447","Belmont",2017-12-25,"951 000305782571",116,"2017-10-16","male","Unknown",35,2,71
"448","Belmont",2017-12-26,"951 000305826002",55,"2017-10-31","female","Brahman",29,2,57
"449","Belmont",2017-12-26,"951 000305826115",109,"2017-10-23","male","Composite",43,2,65
"450","Belmont",2017-12-26,"951 000305782502",106,"2017-10-20","female","Brahman",27,2,68
"451","Belmont",2017-12-26,"951 000305782585",80,"2017-11-29","male","Composite",47,2,28
"452","Belmont",2017-12-26,"951 000305782571",119,"2017-10-16","male","Unknown",35,2,72
"453","Belmont",2017-12-26,"951 000305826400",115,"2017-10-19","male","Composite",32,2,69
"454","Belmont",2017-12-26,"951 000305826350",123,"2017-10-23","male","Composite",50,2,65
"455","Belmont",2017-12-26,"951 000305826144",120,"2017-09-10","female","Brahman",32,2,108
"456","Belmont",2017-12-26,"951 000305826118",136,"2017-11-07","male","Composite",35,2,50
"457","Belmont",2017-12-26,"951 000305826150",135,"2017-10-13","male","Composite",47,2,75
"458","Belmont",2017-12-26,"951 000305826168",46,"2017-11-23","female","Brahman",38,2,34
"459","Belmont",2017-12-27,"951 000305826167",78,"2017-11-20","male","Unknown",37,2,38
"460","Belmont",2017-12-27,"951 000305826343",107,"2017-10-10","male","Brahman",42,2,79
"461","Belmont",2017-12-27,"951 000305826197",81,"2017-10-31","male","Brahman",30,2,58
"462","Belmont",2017-12-27,"951 000305826151",72,"2017-11-20","female","Brahman",31,2,38
"463","Belmont",2017-12-27,"951 000305782956",57,"2017-12-07","male","Brahman",38,2,21
"464","Belmont",2017-12-28,"951 000305826400",115,"2017-10-19","male","Composite",32,2,71
"465","Belmont",2017-12-28,"951 000305782915",152,"2017-09-10","male","Brahman",37,2,110
"466","Belmont",2017-12-28,"951 000305826343",108.5,"2017-10-10","male","Brahman",42,2,80
"467","Belmont",2017-12-28,"951 000305826350",126.5,"2017-10-23","male","Composite",50,2,67
"468","Belmont",2017-12-28,"951 000305826197",81,"2017-10-31","male","Brahman",30,2,59
"469","Belmont",2017-12-28,"951 000305826115",110,"2017-10-23","male","Composite",43,2,67
"470","Belmont",2017-12-28,"951 000305782571",119,"2017-10-16","male","Unknown",35,2,74
"471","Belmont",2017-12-29,"951 000305782694",108,"2017-10-24","male","Brahman",42,2,67
"472","Belmont",2017-12-29,"951 000305782571",122,"2017-10-16","male","Unknown",35,2,75
"473","Belmont",2017-12-29,"951 000305826256",92.5,"2017-11-06","male","Composite",40,2,54
"474","Belmont",2017-12-29,"951 000305826400",115,"2017-10-19","male","Composite",32,2,72
"475","Belmont",2017-12-29,"951 000305826350",127,"2017-10-23","male","Composite",50,2,68
"476","Belmont",2017-12-29,"951 000305826002",87,"2017-10-31","female","Brahman",29,2,60
"477","Belmont",2017-12-29,"951 000305826151",75,"2017-11-20","female","Brahman",31,2,40
"478","Belmont",2017-12-30,"951 000305826343",112,"2017-10-10","male","Brahman",42,2,82
"479","Belmont",2017-12-30,"951 000305826151",75,"2017-11-20","female","Brahman",31,2,41
"480","Belmont",2017-12-30,"951 000305826256",93.5,"2017-11-06","male","Composite",40,2,55
"481","Belmont",2017-12-30,"951 000305826115",116,"2017-10-23","male","Composite",43,2,69
"482","Belmont",2017-12-30,"951 000305826400",118,"2017-10-19","male","Composite",32,2,73
"483","Belmont",2017-12-31,"951 000305826350",125,"2017-10-23","male","Composite",50,2,70
"484","Belmont",2017-12-31,"951 000305782694",109,"2017-10-24","male","Brahman",42,2,69
"485","Belmont",2017-12-31,"951 000305782502",110,"2017-10-20","female","Brahman",27,2,73
"486","Belmont",2017-12-31,"951 000305782571",171,"2017-10-16","male","Unknown",35,2,77
"487","Belmont",2017-12-31,"951 000305826002",51,"2017-10-31","female","Brahman",29,2,62
"488","Belmont",2017-12-31,"951 000305782981",54,"2017-12-18","female","Brahman",39,2,14
"489","Belmont",2017-12-31,"951 000305783050",109.5,"2017-10-31","male","Unknown",37,2,62
"490","Belmont",2017-12-31,"951 000305826151",75,"2017-11-20","female","Brahman",31,2,42
"491","Belmont",2017-12-31,"951 000305826343",111,"2017-10-10","male","Brahman",42,2,83
"492","Belmont",2018-01-01,"951 000305782915",157,"2017-09-10","male","Brahman",37,3,114
"493","Belmont",2018-01-01,"951 000305826400",119,"2017-10-19","male","Composite",32,3,75
